330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m)
0.51308,0.83566,0.5943599999999999,0.58166
0.5257799999999999,0.8585199999999998,0.6223,0.5943599999999999
0.55118,0.889,0.64262,0.61468
0.55118,0.8966199999999999,0.64262,0.61976
0.55626,0.89916,0.64262,0.61976
0.5588,0.89916,0.64262,0.61976
0.55118,0.89916,0.64008,0.61976
0.5461,0.89916,0.63754,0.61468
0.53848,0.89408,0.62992,0.59944
0.5257799999999999,0.88138,0.6248400000000001,0.58166
0.51562,0.8763,0.6248400000000001,0.5638799999999999
0.52324,0.8763,0.6248400000000001,0.5638799999999999
0.5206999999999999,0.8763,0.6223,0.5638799999999999
0.51816,0.8763,0.61976,0.5588
0.51308,0.87376,0.61976,0.54864
0.4876799999999999,0.8712199999999999,0.61976,0.53848
0.4927599999999999,0.8712199999999999,0.6223,0.53594
0.5003799999999999,0.86614,0.6223,0.53594
0.5003799999999999,0.87376,0.6248400000000001,0.53594
0.5003799999999999,0.8864599999999999,0.6273799999999999,0.53848
0.5003799999999999,0.8864599999999999,0.6273799999999999,0.53848
0.5003799999999999,0.8864599999999999,0.6273799999999999,0.53848
0.5054599999999999,0.90424,0.62992,0.5308599999999999
0.5054599999999999,0.90932,0.6324599999999999,0.5334
0.5003799999999999,0.90678,0.6273799999999999,0.5206999999999999
0.4673599999999999,0.9017,0.61214,0.4952999999999999
0.44958,0.9017,0.5841999999999999,0.4699
0.4241799999999999,0.89916,0.5613400000000001,0.43688
0.39116,0.89408,0.5334,0.4064
0.3682999999999999,0.8712199999999999,0.50292,0.37592
0.35306,0.84074,0.4826,0.35306
0.32766,0.8229599999999999,0.4572,0.3352799999999999
0.30734,0.80772,0.4317999999999999,0.31496
0.29972,0.7975599999999999,0.4165599999999999,0.3047999999999999
0.29972,0.79248,0.40386,0.29972
0.29972,0.79502,0.4064,0.28956
0.2819399999999999,0.78994,0.3937,0.27686
0.26162,0.76962,0.37338,0.254
0.24892,0.75184,0.35052,0.23622
0.22606,0.7365999999999999,0.3302,0.21336
0.2082799999999999,0.70612,0.30734,0.19558
0.18288,0.6858,0.28956,0.1676399999999999
0.15748,0.66548,0.26162,0.1397
0.1219199999999999,0.635,0.2286,0.1143
0.0888999999999999,0.60198,0.20066,0.0838199999999999
0.0584199999999999,0.5689599999999999,0.17018,0.0584199999999999
0.0304799999999999,0.54864,0.1473199999999999,0.0304799999999999
0.01016,0.51816,0.10922,0.01016
0.0076199999999999,0.49022,0.0761999999999999,0.0
0.0,0.44958,0.03302,0.0
0.0,0.4165599999999999,0.0,0.0
0.0,0.38354,0.0,0.0
0.0,0.35306,0.0,0.0
0.0,0.32512,0.0,0.0
0.0,0.31242,0.0,0.0
0.0,0.2920999999999999,0.0,0.0
0.0,0.26416,0.0,0.0
0.0,0.2311399999999999,0.0,0.0
0.0,0.19304,0.0,0.0
0.0,0.16256,0.0,0.0
0.0,0.1473199999999999,0.0,0.0
0.0,0.13716,0.0,0.0
0.0,0.10668,0.0,0.0
0.0,0.0761999999999999,0.0,0.0
0.0,0.0431799999999999,0.0,0.0
0.0,0.01016,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0152399999999999,0.0,0.0
0.0,0.0127,0.0,0.0
0.0,0.00508,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00508,0.00508,0.0
0.0,0.0177799999999999,0.0127,0.0
0.0,0.0127,0.0,0.0
0.0,0.0076199999999999,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00508,0.01016,0.0152399999999999,0.0
0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0
0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0
0.0076199999999999,0.0152399999999999,0.0177799999999999,0.0
0.0076199999999999,0.0152399999999999,0.0152399999999999,0.0
0.0076199999999999,0.01016,0.0152399999999999,0.0
0.00508,0.0076199999999999,0.01016,0.0
0.00508,0.0076199999999999,0.01016,0.0
0.0,0.00508,0.01016,0.0
0.0,0.00508,0.01016,0.0
0.0,0.00254,0.0076199999999999,0.0
0.0,0.00254,0.00508,0.0
0.0,0.0177799999999999,0.02286,0.0076199999999999
0.0,0.0152399999999999,0.02286,0.0076199999999999
0.0,0.0152399999999999,0.02286,0.0076199999999999
0.0,0.0152399999999999,0.02286,0.0076199999999999
0.0,0.0177799999999999,0.02286,0.00508
0.0,0.0177799999999999,0.02286,0.00254
0.0,0.0177799999999999,0.02286,0.00254
0.0,0.0177799999999999,0.02286,0.00254
0.0,0.0177799999999999,0.02286,0.00254
0.0076199999999999,0.0431799999999999,0.0380999999999999,0.0152399999999999
0.0076199999999999,0.0431799999999999,0.0380999999999999,0.0152399999999999
0.0127,0.04826,0.0431799999999999,0.0177799999999999
0.0127,0.0584199999999999,0.05334,0.02286
0.0127,0.0584199999999999,0.05334,0.02286
0.0127,0.0584199999999999,0.05334,0.02286
0.0127,0.0584199999999999,0.05334,0.02286
0.0127,0.0584199999999999,0.05334,0.02286
0.0152399999999999,0.0584199999999999,0.05588,0.0254
0.0152399999999999,0.0584199999999999,0.05588,0.0254
0.0152399999999999,0.0584199999999999,0.05588,0.0254
0.0152399999999999,0.0609599999999999,0.0609599999999999,0.0254
0.0152399999999999,0.0635,0.0609599999999999,0.0254
0.0152399999999999,0.0635,0.0609599999999999,0.0254
0.0152399999999999,0.0635,0.0609599999999999,0.0254
0.0304799999999999,0.06858,0.0609599999999999,0.0254
0.04572,0.0838199999999999,0.0736599999999999,0.0355599999999999
0.0761999999999999,0.10668,0.0863599999999999,0.0508
0.0761999999999999,0.10668,0.09652,0.0508
0.0761999999999999,0.10668,0.09652,0.0508
0.0761999999999999,0.10922,0.09652,0.05334
0.0761999999999999,0.11938,0.1016,0.05334
0.0863599999999999,0.13462,0.1168399999999999,0.0584199999999999
0.0863599999999999,0.13462,0.1168399999999999,0.0584199999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.13716,0.11938,0.0609599999999999
0.0888999999999999,0.1397,0.11938,0.0609599999999999
0.0888999999999999,0.1397,0.11938,0.0609599999999999
0.0888999999999999,0.1397,0.11938,0.06604
0.0888999999999999,0.1397,0.11938,0.06858
0.0888999999999999,0.1397,0.11938,0.06858
0.0888999999999999,0.1397,0.11938,0.06858
0.09144,0.14478,0.12446,0.0736599999999999
0.09144,0.14478,0.12446,0.0736599999999999
0.0888999999999999,0.14478,0.12446,0.0736599999999999
0.0838199999999999,0.14478,0.12446,0.0736599999999999
0.0838199999999999,0.14478,0.12446,0.0736599999999999
0.08128,0.14478,0.12446,0.0736599999999999
0.08128,0.14478,0.12446,0.0736599999999999
0.08128,0.14478,0.12446,0.0736599999999999
0.08128,0.14478,0.12446,0.0711199999999999
0.08128,0.14478,0.12446,0.0711199999999999
0.08128,0.14478,0.12446,0.0711199999999999
0.08128,0.14478,0.12446,0.0711199999999999
0.08128,0.14986,0.127,0.0736599999999999
0.08128,0.15494,0.13208,0.0761999999999999
0.0838199999999999,0.15494,0.13208,0.07874
0.0863599999999999,0.17018,0.1473199999999999,0.0888999999999999
0.0863599999999999,0.17018,0.1473199999999999,0.0888999999999999
0.0888999999999999,0.1777999999999999,0.15748,0.1016
0.1016,0.19304,0.1676399999999999,0.1143
0.1041399999999999,0.19558,0.1676399999999999,0.1143
0.127,0.21082,0.18542,0.13716
0.1397,0.22606,0.18796,0.14478
0.15494,0.2463799999999999,0.2032,0.1651
0.15494,0.2463799999999999,0.2032,0.1651
0.15494,0.25146,0.2057399999999999,0.1651
0.18288,0.2717799999999999,0.21844,0.18796
0.18288,0.2717799999999999,0.21844,0.18796
0.18542,0.2717799999999999,0.21844,0.18796
0.18542,0.2717799999999999,0.21844,0.18796
0.18796,0.27432,0.21844,0.19558
0.18796,0.27432,0.21844,0.19558
0.1905,0.27432,0.21844,0.19558
0.1905,0.27432,0.21844,0.19558
0.19304,0.2844799999999999,0.22352,0.2032
0.19304,0.2844799999999999,0.22606,0.2032
0.19558,0.2844799999999999,0.22606,0.2032
0.19558,0.2844799999999999,0.22606,0.2032
0.19558,0.2844799999999999,0.22606,0.2032
0.19558,0.2844799999999999,0.22606,0.2032
0.19558,0.2844799999999999,0.22606,0.2032
0.19812,0.2844799999999999,0.22606,0.2082799999999999
0.21082,0.30226,0.2438399999999999,0.2209799999999999
0.21336,0.30734,0.24892,0.2336799999999999
0.2158999999999999,0.30734,0.24892,0.2336799999999999
0.2209799999999999,0.3175,0.25654,0.2463799999999999
0.22606,0.3175,0.25654,0.2463799999999999
0.24892,0.34036,0.27432,0.26924
0.25146,0.3479799999999999,0.27686,0.27432
0.25146,0.35052,0.27686,0.2794
0.25146,0.35052,0.2794,0.2794
0.25146,0.35052,0.2794,0.2794
0.25146,0.35052,0.2794,0.2794
0.25146,0.35052,0.2794,0.2794
0.254,0.3555999999999999,0.2844799999999999,0.28702
0.25654,0.37338,0.28956,0.2946399999999999
0.26162,0.37592,0.2946399999999999,0.29972
0.26162,0.37846,0.29972,0.30226
0.26416,0.39116,0.29972,0.30734
0.27432,0.40132,0.31242,0.3175
0.2819399999999999,0.4191,0.32512,0.32766
0.28702,0.4292599999999999,0.33274,0.3352799999999999
0.28702,0.4292599999999999,0.33274,0.3352799999999999
0.28702,0.4292599999999999,0.33274,0.3352799999999999
0.28702,0.4292599999999999,0.33274,0.33782
0.28956,0.4317999999999999,0.33274,0.34036
0.2971799999999999,0.4419599999999999,0.3429,0.3454399999999999
0.2971799999999999,0.45212,0.35052,0.3454399999999999
0.2971799999999999,0.4546599999999999,0.35052,0.35052
0.29972,0.4546599999999999,0.35052,0.35052
0.29972,0.4546599999999999,0.35052,0.35052
0.30734,0.4826,0.37592,0.3682999999999999
0.31242,0.4927599999999999,0.381,0.37084
0.31496,0.5003799999999999,0.381,0.37338
0.31496,0.5003799999999999,0.381,0.37592
0.3175,0.5054599999999999,0.381,0.37592
0.32004,0.51308,0.38862,0.38608
0.32004,0.51308,0.39116,0.38608
0.32004,0.51308,0.3937,0.38608
0.32004,0.51308,0.3937,0.38608
0.32004,0.51308,0.3937,0.38608
0.32512,0.5257799999999999,0.4064,0.39624
0.32512,0.5308599999999999,0.4064,0.39624
0.32766,0.5308599999999999,0.4064,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.33274,0.5334,0.40894,0.3987799999999999
0.3352799999999999,0.5334,0.40894,0.3987799999999999
0.34036,0.5461,0.4165599999999999,0.4064
0.3429,0.55372,0.42164,0.40894
0.3454399999999999,0.55626,0.42164,0.40894
0.3606799999999999,0.5689599999999999,0.43434,0.42672
0.36322,0.57404,0.43688,0.4292599999999999
0.36576,0.5969,0.45212,0.43434
0.3682999999999999,0.60198,0.4546599999999999,0.43942
0.37338,0.61722,0.45974,0.45212
0.381,0.635,0.46482,0.45974
0.37846,0.635,0.46482,0.45974
0.37846,0.635,0.46482,0.45974
0.37592,0.635,0.46482,0.4572
0.37592,0.635,0.46482,0.4572
0.37846,0.635,0.4622799999999999,0.45974
0.381,0.635,0.4622799999999999,0.4622799999999999
0.381,0.63754,0.4622799999999999,0.45974
0.381,0.63754,0.46482,0.4572
0.3682999999999999,0.63754,0.46482,0.4546599999999999
0.35306,0.63754,0.4622799999999999,0.44958
0.3302,0.6324599999999999,0.4572,0.4419599999999999
0.31242,0.61976,0.4419599999999999,0.42672
0.2971799999999999,0.6095999999999999,0.4292599999999999,0.4064
0.2794,0.60198,0.4114799999999999,0.38862
0.28956,0.61214,0.4241799999999999,0.40386
0.2844799999999999,0.61214,0.4165599999999999,0.3937
0.27686,0.61214,0.4165599999999999,0.38354
0.2667,0.6095999999999999,0.4114799999999999,0.37084
0.25908,0.60452,0.4064,0.3606799999999999
0.23876,0.5969,0.3937,0.34036
0.2158999999999999,0.5841999999999999,0.37084,0.30988
0.18796,0.5638799999999999,0.35052,0.2920999999999999
0.1676399999999999,0.5435599999999999,0.3302,0.27432
0.1523999999999999,0.52324,0.3047999999999999,0.24892
0.13716,0.51562,0.2946399999999999,0.2311399999999999
0.1422399999999999,0.5206999999999999,0.30226,0.2286
0.13716,0.5206999999999999,0.30988,0.22352
0.12954,0.51562,0.30988,0.21844
0.11938,0.52324,0.29972,0.20066
0.10668,0.51816,0.28956,0.18796
0.09398,0.508,0.2844799999999999,0.1777999999999999
0.07874,0.5054599999999999,0.26416,0.16256
0.07874,0.5054599999999999,0.2717799999999999,0.1676399999999999
0.05588,0.4952999999999999,0.23876,0.13716
0.04826,0.49022,0.23622,0.12446
0.0609599999999999,0.5003799999999999,0.2463799999999999,0.13208
0.0761999999999999,0.51816,0.26924,0.14986
0.0761999999999999,0.5206999999999999,0.26924,0.14986
0.0736599999999999,0.5206999999999999,0.26162,0.1422399999999999
0.06858,0.51816,0.25908,0.13716
0.05588,0.51308,0.2413,0.1143
0.0177799999999999,0.4952999999999999,0.21336,0.08128
0.0,0.49022,0.18796,0.0508
0.0,0.47244,0.1676399999999999,0.02032
0.0,0.44958,0.1473199999999999,0.0
0.0,0.4114799999999999,0.11938,0.0
0.0,0.37846,0.0863599999999999,0.0
0.0,0.33782,0.0508,0.0
0.0,0.30226,0.0254,0.0
0.0,0.29972,0.0,0.0
0.0,0.30734,0.0,0.0
0.0,0.2844799999999999,0.0,0.0
0.0,0.2844799999999999,0.0,0.0
0.0,0.26416,0.0,0.0
0.0,0.26924,0.0,0.0
0.0,0.25654,0.0,0.0
0.0,0.22352,0.0,0.0
0.0,0.1905,0.0,0.0
0.0,0.1523999999999999,0.0,0.0
0.0,0.12446,0.0,0.0
0.0,0.09398,0.0,0.0
0.0,0.0609599999999999,0.0,0.0
0.0,0.0254,0.0,0.0
0.0,0.0127,0.0,0.0
0.0,0.00508,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0076199999999999,0.0,0.0
0.0,0.0152399999999999,0.0152399999999999,0.0
0.0,0.0127,0.0152399999999999,0.0
0.0,0.0,0.0127,0.0
0.0,0.0,0.0076199999999999,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.01016,0.03302,0.0304799999999999,0.0177799999999999
0.01016,0.03302,0.0355599999999999,0.0127
0.0127,0.03302,0.0380999999999999,0.0127
0.0127,0.0304799999999999,0.0380999999999999,0.0127
0.0177799999999999,0.0304799999999999,0.0380999999999999,0.0127
0.0177799999999999,0.0355599999999999,0.04572,0.0152399999999999
0.0177799999999999,0.0380999999999999,0.04572,0.0152399999999999
0.02032,0.04064,0.0508,0.02032
0.02032,0.04064,0.0508,0.02032
0.02286,0.04064,0.0508,0.02032
0.0254,0.04064,0.05588,0.02032
0.0254,0.04064,0.05588,0.02032
0.0254,0.0431799999999999,0.0609599999999999,0.02032
0.02794,0.0431799999999999,0.0609599999999999,0.02032
0.0304799999999999,0.0508,0.0736599999999999,0.02794
0.03302,0.0508,0.0761999999999999,0.02794
0.03302,0.0508,0.0761999999999999,0.02794
0.03302,0.05334,0.07874,0.03302
0.03302,0.0609599999999999,0.0863599999999999,0.04064
0.03302,0.0609599999999999,0.0863599999999999,0.04064
0.03302,0.0609599999999999,0.0863599999999999,0.04064
0.03302,0.0609599999999999,0.0863599999999999,0.04064
0.03302,0.06604,0.0888999999999999,0.0431799999999999
0.03302,0.06604,0.0888999999999999,0.0431799999999999
0.03302,0.06604,0.0888999999999999,0.0431799999999999
0.03302,0.06604,0.0888999999999999,0.0431799999999999
0.03302,0.06858,0.09144,0.04572
0.0380999999999999,0.07874,0.1016,0.04572
0.04572,0.09144,0.1143,0.05588
0.04572,0.09144,0.1143,0.05588
0.04572,0.09144,0.1143,0.05588
0.04572,0.09144,0.1143,0.05588
0.04826,0.09144,0.1143,0.05588
0.04826,0.09144,0.1143,0.05588
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09144,0.1143,0.0584199999999999
0.04826,0.09652,0.1168399999999999,0.0609599999999999
0.04826,0.09652,0.1168399999999999,0.0609599999999999
0.0508,0.09652,0.1168399999999999,0.0635
0.05588,0.1016,0.11938,0.0635
0.05588,0.1016,0.1219199999999999,0.0635
0.0635,0.10668,0.12446,0.06858
0.0635,0.11176,0.12954,0.06858
0.0635,0.1143,0.13208,0.06858
0.0635,0.1143,0.13208,0.06858
0.0635,0.1143,0.13208,0.06858
0.0635,0.1143,0.13208,0.06858
0.0635,0.1143,0.13208,0.06858
0.0635,0.1143,0.13208,0.06858
0.06604,0.1143,0.13208,0.0711199999999999
0.0711199999999999,0.1219199999999999,0.13716,0.07874
0.07874,0.12954,0.1422399999999999,0.0863599999999999
0.0863599999999999,0.14478,0.1523999999999999,0.09906
0.1016,0.15748,0.15748,0.10922
0.10922,0.1727199999999999,0.1727199999999999,0.1219199999999999
0.10922,0.1803399999999999,0.18542,0.1219199999999999
0.10922,0.1803399999999999,0.18542,0.1219199999999999
0.12446,0.18796,0.1905,0.127
0.1397,0.19558,0.19812,0.13716
0.1397,0.19812,0.20066,0.1397
0.15494,0.2057399999999999,0.2057399999999999,0.14478
0.15748,0.2057399999999999,0.2082799999999999,0.14478
0.15748,0.2082799999999999,0.21082,0.14478
0.15748,0.2082799999999999,0.21082,0.14478
0.15748,0.2082799999999999,0.2082799999999999,0.14478
0.15748,0.2082799999999999,0.2057399999999999,0.14478
0.1651,0.21082,0.2082799999999999,0.14478
0.17018,0.21336,0.2082799999999999,0.14986
0.17018,0.21336,0.2082799999999999,0.14986
0.17526,0.2158999999999999,0.21082,0.14986
0.17526,0.2158999999999999,0.21082,0.14986
0.1777999999999999,0.21844,0.21336,0.14986
0.1777999999999999,0.21844,0.21336,0.14986
0.1803399999999999,0.21844,0.2158999999999999,0.1523999999999999
0.1803399999999999,0.22606,0.21844,0.1523999999999999
0.18288,0.22606,0.21844,0.1523999999999999
0.18288,0.22606,0.21844,0.1523999999999999
0.18288,0.22606,0.21844,0.15494
0.18288,0.22606,0.21844,0.15494
0.18288,0.22606,0.21844,0.15494
0.18796,0.22606,0.21844,0.15748
0.1905,0.22606,0.21844,0.16002
0.1905,0.22606,0.21844,0.16002
0.1905,0.2286,0.2209799999999999,0.16002
0.1905,0.2286,0.2209799999999999,0.16002
0.1905,0.2286,0.2209799999999999,0.16002
0.1905,0.2286,0.2209799999999999,0.16002
0.19304,0.2311399999999999,0.22352,0.16002
0.2082799999999999,0.2438399999999999,0.22606,0.1651
0.2082799999999999,0.2463799999999999,0.22606,0.1651
0.2082799999999999,0.2463799999999999,0.22606,0.16002
