prcp (mm/day),tmax (deg c),tmin (deg c),330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m),533_SWE (m),684_SWE (m),814_SWE (m),896_SWE (m),1118_SWE (m),1145_SWE (m)
7.55,9.66,2.76,0.0,0.4546599999999999,0.18288,0.0,,,,,,
5.81,9.7,3.01,0.0,0.47244,0.19304,0.0,,,,,,
2.67,12.41,3.74,0.0,0.4952999999999999,0.2057399999999999,0.0127,,,,,,
0.29,18.09,2.41,0.0,0.5054599999999999,0.2032,0.0076199999999999,,,,,,
0.0,20.09,2.31,0.0,0.5054599999999999,0.1905,0.0,,,,,,
4.15,18.84,5.51,0.0,0.4927599999999999,0.1727199999999999,0.0,,,,,,
1.73,14.87,2.96,0.0,0.4876799999999999,0.1473199999999999,0.0,,,,,,
0.0,17.78,5.4,0.0,0.48514,0.127,0.0,,,,,,
0.0,22.31,1.83,0.0,0.4699,0.1016,0.0,,,,,,
0.0,21.77,5.83,0.0,0.4572,0.0711199999999999,0.0,,,,,,
0.0,22.91,7.57,0.0,0.4419599999999999,0.04572,0.0,,,,,,
7.22,19.73,3.3,0.0,0.42164,0.02032,0.0,,,,,,
0.0,23.99,4.67,0.0,0.40386,0.0,0.0,,,,,,
0.0,24.21,5.02,0.0,0.39116,0.0,0.0,,,,,,
0.0,25.73,5.46,0.0,0.33782,0.0,0.0,,,,,,
0.0,25.34,6.1,0.0,0.2946399999999999,0.0,0.0,,,,,,
5.75,25.28,10.38,0.0,0.2463799999999999,0.0,0.0,,,,,,
0.0,21.46,4.07,0.0,0.19304,0.0,0.0,,,,,,
0.0,19.78,-1.55,0.0,0.19304,0.0,0.0,,,,,,
0.0,22.6,0.67,0.0,0.16256,0.0,0.0,,,,,,
0.0,24.37,2.31,0.0,0.127,0.0,0.0,,,,,,
0.0,27.03,5.5,0.0,0.0863599999999999,0.0,0.0,,,,,,
0.0,28.07,7.4,0.0,0.0431799999999999,0.0,0.0,,,,,,
0.0,27.02,9.21,0.0,0.0,0.0,0.0,,,,,,
0.0,26.37,7.69,0.0,0.0,0.0,0.0,,,,,,
0.0,26.8,6.19,0.0,0.0,0.0,0.0,,,,,,
8.67,24.26,7.1,0.0,0.0,0.0,0.0,,,,,,
0.44,24.46,8.19,0.0,0.0,0.0,0.0,,,,,,
0.0,25.71,6.88,0.0,0.0,0.0,0.0,,,,,,
0.0,25.8,6.04,0.0,0.0,0.0,0.0,,,,,,
0.0,18.01,1.38,0.0,0.0,0.0,0.0,,,,,,
0.0,17.29,3.26,0.0,0.0,0.0,0.0,,,,,,
0.0,21.46,1.77,0.0,0.0,0.0,0.0,,,,,,
0.0,24.86,4.73,0.0,0.0,0.0,0.0,,,,,,
0.0,28.81,6.13,0.0,0.0,0.0,0.0,,,,,,
0.0,28.8,6.42,0.0,0.0,0.0,0.0,,,,,,
0.0,29.82,9.4,0.0,0.0,0.0,0.0,,,,,,
0.0,31.16,8.32,0.0,0.0,0.0,0.0,,,,,,
0.0,31.09,7.24,0.0,0.0,0.0,0.0,,,,,,
0.0,29.23,14.73,0.0,0.0,0.0,0.0,,,,,,
0.0,30.47,6.87,0.0,0.0,0.0,0.0,,,,,,
0.0,31.25,9.15,0.0,0.0,0.0,0.0,,,,,,
0.0,30.78,7.02,0.0,0.0,0.0,0.0,,,,,,
0.0,28.6,8.94,0.0,0.0,0.0,0.0,,,,,,
1.29,27.33,6.11,0.0,0.0,0.0,0.0,,,,,,
0.0,30.39,7.38,0.0,0.0,0.0,0.0,,,,,,
0.0,30.44,8.4,0.0,0.0,0.0,0.0,,,,,,
0.0,29.57,9.49,0.0,0.0,0.0,0.0,,,,,,
0.0,29.22,8.65,0.0,0.0,0.0,0.0,,,,,,
0.0,32.63,9.41,0.0,0.0,0.0,0.0,,,,,,
0.0,33.57,8.74,0.0,0.0,0.0,0.0,,,,,,
0.0,34.09,10.64,0.0,0.0,0.0,0.0,,,,,,
0.0,32.55,11.97,0.0,0.0,0.0,0.0,,,,,,
0.0,33.49,11.73,0.0,0.0,0.0,0.0,,,,,,
0.0,32.66,12.43,0.0,0.0,0.0,0.0,,,,,,
0.0,32.55,7.75,0.0,0.0,0.0,0.0,,,,,,
0.0,32.19,10.65,0.0,0.0,0.0,0.0,,,,,,
0.0,32.29,9.69,0.0,0.0,0.0,0.0,,,,,,
0.0,32.84,10.74,0.0,0.0,0.0,0.0,,,,,,
0.0,32.6,9.08,0.0,0.0,0.0,0.0,,,,,,
0.0,34.83,9.9,0.0,0.0,0.0,0.0,,,,,,
0.0,35.41,12.65,0.0,0.0,0.0,0.0,,,,,,
0.0,34.83,11.58,0.0,0.0,0.0,0.0,,,,,,
0.0,32.54,17.32,0.0,0.0,0.0,0.0,,,,,,
0.0,31.52,12.69,0.0,0.0,0.0,0.0,,,,,,
0.0,29.09,15.02,0.0,0.0,0.0,0.0,,,,,,
0.7,28.48,14.54,0.0,0.0,0.0,0.0,,,,,,
0.0,31.56,10.01,0.0,0.0,0.0,0.0,,,,,,
0.0,33.63,10.3,0.0,0.0,0.0,0.0,,,,,,
0.0,34.69,12.32,0.0,0.0,0.0,0.0,,,,,,
7.49,31.48,14.58,0.0,0.0,0.0,0.0,,,,,,
0.0,30.49,11.44,0.0,0.0,0.0,0.0,,,,,,
0.0,32.84,11.51,0.0,0.0,0.0,0.0,,,,,,
0.0,33.22,12.02,0.0,0.0,0.0,0.0,,,,,,
0.0,33.55,10.24,0.0,0.0,0.0,0.0,,,,,,
0.0,34.13,13.08,0.0,0.0,0.0,0.0,,,,,,
0.0,35.05,11.48,0.0,0.0,0.0,0.0,,,,,,
0.91,31.59,15.79,0.0,0.0,0.0,0.0,,,,,,
0.0,26.59,9.12,0.0,0.0,0.0,0.0,,,,,,
0.47,28.79,9.12,0.0,0.0,0.0,0.0,,,,,,
0.0,29.85,11.07,0.0,0.0,0.0,0.0,,,,,,
0.0,29.31,10.06,0.0,0.0,0.0,0.0,,,,,,
0.0,29.39,6.32,0.0,0.0,0.0,0.0,,,,,,
0.0,31.3,6.52,0.0,0.0,0.0,0.0,,,,,,
0.0,32.09,7.23,0.0,0.0,0.0,0.0,,,,,,
0.0,32.13,7.91,0.0,0.0,0.0,0.0,,,,,,
0.0,30.12,8.59,0.0,0.0,0.0,0.0,,,,,,
0.0,30.65,7.25,0.0,0.0,0.0,0.0,,,,,,
0.0,32.06,7.67,0.0,0.0,0.0,0.0,,,,,,
0.0,32.16,8.48,0.0,0.0,0.0,0.0,,,,,,
0.0,32.42,8.33,0.0,0.0,0.0,0.0,,,,,,
0.0,34.1,6.33,0.0,0.0,0.0,0.0,,,,,,
0.0,33.24,6.84,0.0,0.0,0.0,0.0,,,,,,
0.0,30.22,10.51,0.0,0.0,0.0,0.0,,,,,,
0.0,30.76,6.78,0.0,0.0,0.0,0.0,,,,,,
0.0,30.3,8.88,0.0,0.0,0.0,0.0,,,,,,
0.0,29.29,7.82,0.0,0.0,0.0,0.0,,,,,,
0.0,29.19,3.06,0.0,0.0,0.0,0.0,,,,,,
0.0,33.1,4.36,0.0,0.0,0.0,0.0,,,,,,
0.0,32.33,9.31,0.0,0.0,0.0,0.0,,,,,,
0.34,32.35,11.35,0.0,0.0,0.0,0.0,,,,,,
0.0,33.06,10.61,0.0,0.0,0.0,0.0,,,,,,
0.0,33.6,9.55,0.0,0.0,0.0,0.0,,,,,,
0.0,34.03,7.49,0.0,0.0,0.0,0.0,,,,,,
0.0,32.37,11.54,0.0,0.0,0.0,0.0,,,,,,
0.0,33.49,12.73,0.0,0.0,0.0,0.0,,,,,,
0.0,32.86,11.48,0.0,0.0,0.0,0.0,,,,,,
0.0,30.35,13.08,0.0,0.0,0.0,0.0,,,,,,
5.26,29.64,10.78,0.0,0.0,0.0,0.0,,,,,,
10.44,26.16,9.29,0.0,0.0,0.0,0.0,,,,,,
3.56,25.14,8.56,0.0,0.0,0.0,0.0,,,,,,
0.0,22.97,5.76,0.0,0.0,0.0,0.0,,,,,,
5.52,19.63,6.7,0.0,0.0,0.0,0.0,,,,,,
6.89,19.97,4.79,0.0,0.0,0.0,0.0,,,,,,
0.0,22.91,2.64,0.0,0.0,0.0,0.0,,,,,,
0.0,26.8,3.05,0.0,0.0,0.0,0.0,,,,,,
0.0,29.14,4.59,0.0,0.0,0.0,0.0,,,,,,
0.0,27.96,9.3,0.0,0.0,0.0,0.0,,,,,,
1.46,24.83,7.88,0.0,0.0,0.0,0.0,,,,,,
0.0,24.13,-0.03,0.0,0.0,0.0,0.0,,,,,,
0.0,25.48,4.17,0.0,0.0,0.0,0.0,,,,,,
6.54,20.2,4.35,0.0,0.0,0.0,0.0,,,,,,
0.0,15.45,2.46,0.0,0.0,0.0,0.0,,,,,,
0.0,20.63,-0.29,0.0,0.0,0.0,0.0,,,,,,
0.0,23.56,3.5,0.0,0.0,0.0,0.0,,,,,,
0.0,22.51,2.13,0.0,0.0,0.0,0.0,,,,,,
0.0,23.15,3.4,0.0,0.0,0.0,0.0,,,,,,
0.0,25.18,2.46,0.0,0.0,0.0,0.0,,,,,,
0.0,23.72,5.14,0.0,0.0,0.0,0.0,,,,,,
1.46,21.76,7.2,0.0,0.0,0.0,0.0,,,,,,
5.01,17.62,4.1,0.0,0.0,0.0,0.0,,,,,,
0.0,14.5,-2.3,0.0,0.0,0.0,0.0,,,,,,
0.0,15.31,-2.84,0.0,0.0,0.0,0.0,,,,,,
0.0,14.36,-0.87,0.0,0.0,0.0,0.0,,,,,,
0.0,21.13,-3.4,0.0,0.0,0.0,0.0,,,,,,
0.0,20.86,2.36,0.0,0.0,0.0,0.0,,,,,,
0.0,14.84,-3.85,0.0,0.0,0.0,0.0,,,,,,
0.0,16.07,-4.54,0.0,0.0,0.0,0.0,,,,,,
0.0,21.59,-5.35,0.0,0.0,0.0,0.0,,,,,,
0.0,22.52,-1.9,0.0,0.0,0.0,0.0,,,,,,
0.0,18.97,0.67,0.0,0.0,0.0,0.0,,,,,,
0.0,6.13,-5.93,0.0,0.0,0.0,0.0,,,,,,
0.0,11.93,-11.67,0.0,0.0,0.0,0.0,,,,,,
0.0,16.64,-8.68,0.0,0.0,0.0,0.0,,,,,,
0.0,19.88,-7.1,0.0,0.0,0.0,0.0,,,,,,
0.0,19.01,-4.11,0.0,0.0,0.0,0.0,,,,,,
0.0,20.67,-4.39,0.0,0.0,0.0,0.0,,,,,,
0.0,24.29,-2.24,0.0,0.0,0.0,0.0,,,,,,
0.0,22.37,2.53,0.0,0.0,0.0,0.0,,,,,,
3.21,14.82,-1.17,0.0,0.0,0.0,0.0,,,,,,
0.0,11.32,-4.23,0.0,0.0,0.0,0.0,,,,,,
9.33,5.54,-0.94,0.02286,0.0254,0.02286,0.01016,,,,,,
1.55,7.95,-0.94,0.02286,0.0304799999999999,0.02794,0.01016,,,,,,
0.0,13.78,1.58,0.02794,0.03302,0.0304799999999999,0.0127,,,,,,
0.0,12.97,0.27,0.02286,0.03302,0.0304799999999999,0.0127,,,,,,
0.0,9.97,-6.99,0.02032,0.03302,0.0304799999999999,0.0127,,,,,,
0.0,16.52,-5.83,0.02032,0.0355599999999999,0.03302,0.0127,,,,,,
0.0,16.76,-2.64,0.02286,0.0355599999999999,0.03302,0.0127,,,,,,
1.53,8.11,-5.21,0.02286,0.0355599999999999,0.03302,0.0127,,,,,,
0.0,1.56,-12.51,0.02286,0.04064,0.0380999999999999,0.0127,,,,,,
1.98,-0.76,-11.53,0.02794,0.04572,0.04064,0.0127,,,,,,
0.0,-2.46,-21.17,0.02794,0.04826,0.04064,0.0127,,,,,,
0.0,4.9,-15.48,0.02794,0.0508,0.04572,0.0127,,,,,,
0.0,8.45,-11.36,0.02794,0.05588,0.04826,0.0127,,,,,,
0.0,10.22,-10.52,0.02794,0.05588,0.04826,0.0127,,,,,,
0.0,14.34,-7.15,0.02794,0.05588,0.04826,0.0127,,,,,,
0.0,13.39,-6.08,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,14.91,-5.55,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,16.28,-5.3,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,16.3,-5.81,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,17.04,-5.34,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,17.09,-5.8,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,16.44,-4.65,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,14.06,-3.18,0.02794,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,12.88,-9.02,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,14.11,-2.23,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,15.24,-5.31,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,17.45,-2.75,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,13.28,-3.03,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,12.67,-6.03,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,12.0,-5.1,0.0355599999999999,0.05588,0.04826,0.0177799999999999,,,,,,
0.0,17.51,-2.7,0.0355599999999999,0.0584199999999999,0.04826,0.0177799999999999,,,,,,
3.35,13.34,-0.22,0.0355599999999999,0.0584199999999999,0.04826,0.02286,,,,,,
0.54,3.63,-2.67,0.0380999999999999,0.0635,0.0584199999999999,0.02794,,,,,,
0.0,1.41,-6.54,0.0380999999999999,0.0635,0.0584199999999999,0.02794,,,,,,
0.0,6.0,-7.24,0.0380999999999999,0.0635,0.0584199999999999,0.02794,,,,,,
0.0,7.06,-8.18,0.0380999999999999,0.0635,0.0584199999999999,0.02794,,,,,,
3.43,4.65,-4.5,0.0380999999999999,0.0635,0.0584199999999999,0.02794,,,,,,
0.44,0.2,-15.09,0.0508,0.0838199999999999,0.0736599999999999,0.03302,,,,,,
0.0,0.85,-8.96,0.0508,0.0838199999999999,0.0761999999999999,0.03302,,,,,,
7.12,1.8,-3.67,0.05334,0.09906,0.08128,0.0355599999999999,,,,,,
7.93,0.97,-3.81,0.06604,0.1143,0.09398,0.04826,,,,,,
0.78,-0.87,-7.03,0.0888999999999999,0.1397,0.1143,0.0711199999999999,,,,,,
0.0,-1.67,-15.28,0.0888999999999999,0.1397,0.1143,0.0711199999999999,,,,,,
0.0,2.45,-8.24,0.0888999999999999,0.14478,0.1219199999999999,0.0736599999999999,,,,,,
0.0,5.71,-3.2,0.0838199999999999,0.14478,0.1219199999999999,0.0736599999999999,,,,,,
0.0,5.19,-5.65,0.0838199999999999,0.14478,0.1219199999999999,0.0736599999999999,,,,,,
5.7,3.57,-0.85,0.0838199999999999,0.1473199999999999,0.12446,0.0736599999999999,,,,,,
0.0,7.09,-1.48,0.08128,0.1473199999999999,0.127,0.0736599999999999,,,,,,
0.0,5.43,-3.38,0.08128,0.1473199999999999,0.127,0.0736599999999999,,,,,,
4.32,6.63,-4.34,0.08128,0.1473199999999999,0.127,0.0736599999999999,,,,,,
0.0,4.37,-4.77,0.09652,0.15748,0.13716,0.08128,,,,,,
0.0,4.33,-7.16,0.09652,0.15748,0.1397,0.08128,,,,,,
0.0,3.87,-9.39,0.09652,0.15748,0.1422399999999999,0.08128,,,,,,
9.0,4.07,-1.68,0.09652,0.15748,0.14478,0.08128,,,,,,
10.43,4.62,-0.33,0.11938,0.1777999999999999,0.16256,0.09906,,,,,,
10.91,1.65,-6.23,0.127,0.18542,0.1676399999999999,0.1041399999999999,,,,,,
0.0,-1.82,-13.06,0.13716,0.2032,0.18288,0.1219199999999999,,,,,,
0.0,-2.76,-12.45,0.13716,0.2057399999999999,0.18542,0.1219199999999999,,,,,,
0.0,-4.26,-17.71,0.13716,0.2057399999999999,0.18542,0.1219199999999999,,,,,,
0.0,-0.19,-13.49,0.13716,0.2057399999999999,0.18796,0.12446,,,,,,
0.0,-0.48,-11.76,0.13716,0.2057399999999999,0.18796,0.127,,,,,,
0.0,0.94,-10.73,0.13716,0.2057399999999999,0.18796,0.127,,,,,,
0.0,2.91,-9.18,0.13716,0.2057399999999999,0.18796,0.127,,,,,,
0.0,5.92,-3.79,0.1422399999999999,0.2057399999999999,0.18796,0.127,,,,,,
0.0,7.4,-2.73,0.1422399999999999,0.2057399999999999,0.18796,0.127,,,,,,
4.1,6.89,0.47,0.1422399999999999,0.2057399999999999,0.18796,0.12954,,,,,,
6.08,4.82,-1.03,0.14478,0.21082,0.1905,0.13462,,,,,,
0.37,1.9,-7.47,0.14986,0.2158999999999999,0.19812,0.1397,,,,,,
0.0,-0.71,-12.68,0.14986,0.2158999999999999,0.19812,0.1397,,,,,,
0.0,-4.35,-16.48,0.14986,0.2158999999999999,0.19812,0.1397,,,,,,
0.55,-4.9,-18.24,0.14986,0.2158999999999999,0.19812,0.1397,,,,,,
0.43,-1.61,-9.9,0.14986,0.2158999999999999,0.19812,0.1422399999999999,,,,,,
0.0,-2.26,-13.99,0.14986,0.2158999999999999,0.20066,0.1473199999999999,,,,,,
4.86,3.16,-6.81,0.14986,0.22352,0.2057399999999999,0.14986,,,,,,
0.0,1.93,-6.65,0.1676399999999999,0.2311399999999999,0.21336,0.16256,,,,,,
0.0,5.7,-4.97,0.1676399999999999,0.2336799999999999,0.21336,0.16256,,,,,,
0.0,4.34,-9.49,0.1676399999999999,0.2336799999999999,0.21336,0.16256,,,,,,
0.51,4.67,-10.77,0.1676399999999999,0.2336799999999999,0.21336,0.16256,,,,,,
0.0,3.52,-7.43,0.1676399999999999,0.2336799999999999,0.21336,0.16256,,,,,,
0.0,5.63,-5.47,0.1676399999999999,0.23622,0.21844,0.1651,,,,,,
0.74,4.09,-5.4,0.1676399999999999,0.23622,0.21844,0.1651,,,,,,
1.21,1.56,-6.17,0.1727199999999999,0.2413,0.2209799999999999,0.1676399999999999,,,,,,
0.91,-0.78,-12.76,0.1727199999999999,0.2463799999999999,0.22606,0.17018,,,,,,
1.86,-1.89,-11.58,0.1727199999999999,0.24892,0.22606,0.17018,,,,,,
0.82,-1.3,-6.72,0.1905,0.25908,0.2336799999999999,0.1803399999999999,,,,,,
3.66,0.04,-7.73,0.19558,0.26162,0.23622,0.18542,,,,,,
3.37,3.91,-6.54,0.2032,0.27686,0.2463799999999999,0.19304,,,,,,
0.61,-2.68,-17.39,0.2032,0.2794,0.24892,0.19558,,,,,,
0.0,2.09,-13.98,0.2032,0.2819399999999999,0.25146,0.19812,,,,,,
5.08,5.37,-5.66,0.2057399999999999,0.2844799999999999,0.25146,0.20066,,,,,,
0.0,-1.27,-14.14,0.21336,0.2971799999999999,0.26162,0.21082,,,,,,
0.0,-0.34,-14.91,0.21336,0.29972,0.26416,0.21082,,,,,,
0.0,0.45,-11.52,0.21844,0.29972,0.2667,0.21082,,,,,,
0.0,3.71,-4.57,0.21844,0.30226,0.26924,0.21336,,,,,,
1.85,3.42,-2.22,0.2209799999999999,0.30734,0.2717799999999999,0.21844,,,,,,
0.0,5.13,-0.9,0.22606,0.31242,0.27432,0.2209799999999999,,,,,,
0.0,3.95,-5.9,0.22606,0.31242,0.27432,0.2209799999999999,,,,,,
0.0,5.91,-3.2,0.2286,0.3175,0.27432,0.22606,,,,,,
0.0,6.71,-2.47,0.2286,0.3175,0.27432,0.22606,,,,,,
3.68,5.84,-1.41,0.23622,0.32258,0.2794,0.2311399999999999,,,,,,
0.0,3.46,-5.2,0.24892,0.3302,0.2819399999999999,0.23876,,,,,,
1.15,3.78,-3.9,0.24892,0.3302,0.2819399999999999,0.23876,,,,,,
0.0,3.8,-5.03,0.24892,0.3302,0.2819399999999999,0.23876,,,,,,
0.0,2.89,-11.76,0.24892,0.3302,0.2819399999999999,0.23876,,,,,,
0.0,7.5,-5.05,0.25146,0.33274,0.2844799999999999,0.2413,,,,,,
0.0,9.15,-6.25,0.25146,0.33274,0.2844799999999999,0.2413,,,,,,
2.4,6.16,-8.66,0.25146,0.33274,0.2844799999999999,0.2413,,,,,,
0.0,-5.39,-20.36,0.25654,0.33782,0.28702,0.2463799999999999,,,,,,
0.0,-4.16,-16.59,0.25654,0.33782,0.28702,0.2463799999999999,,,,,,
3.41,3.55,-6.99,0.25908,0.3429,0.2946399999999999,0.2463799999999999,,,,,,
4.19,4.43,-0.32,0.2819399999999999,0.36576,0.30734,0.2667,,,,,,
0.0,9.87,-1.41,0.30226,0.37846,0.3175,0.2819399999999999,,,,,,
0.0,2.33,-9.58,0.30226,0.37846,0.3175,0.2819399999999999,,,,,,
0.0,0.37,-14.88,0.30226,0.37846,0.3175,0.2819399999999999,,,,,,
0.0,0.92,-15.61,0.30226,0.37846,0.3175,0.2819399999999999,,,,,,
0.0,4.15,-8.79,0.30226,0.381,0.32004,0.2819399999999999,,,,,,
0.0,4.32,-8.21,0.30226,0.381,0.32004,0.2844799999999999,,,,,,
0.0,10.14,-9.62,0.30226,0.381,0.32004,0.2844799999999999,,,,,,
0.0,7.97,-8.48,0.3047999999999999,0.381,0.32004,0.2844799999999999,,,,,,
2.71,3.55,-1.56,0.3047999999999999,0.381,0.32004,0.2844799999999999,,,,,,
2.52,3.57,-10.52,0.31242,0.40132,0.33274,0.30226,,,,,,
0.0,-0.47,-17.2,0.31242,0.40386,0.3352799999999999,0.30226,,,,,,
0.0,-1.4,-18.03,0.31242,0.40386,0.3352799999999999,0.30226,,,,,,
0.0,-1.67,-19.31,0.31242,0.40386,0.3352799999999999,0.30226,,,,,,
0.0,3.11,-15.31,0.3175,0.40386,0.33782,0.30226,,,,,,
0.0,5.92,-9.37,0.3175,0.40386,0.33782,0.30226,,,,,,
0.0,6.9,-8.83,0.3175,0.40386,0.33782,0.30226,,,,,,
0.0,7.73,-5.98,0.32004,0.40386,0.33782,0.30226,,,,,,
0.0,1.19,-14.2,0.32004,0.40386,0.33782,0.30226,,,,,,
0.0,4.37,-13.72,0.32004,0.40386,0.33782,0.30226,,,,,,
0.0,8.2,-10.25,0.32766,0.40386,0.33782,0.3047999999999999,,,,,,
0.0,10.0,-8.5,0.32766,0.40894,0.33782,0.3047999999999999,,,,,,
0.0,12.67,-4.77,0.32766,0.40894,0.33782,0.3047999999999999,,,,,,
3.59,10.22,-2.4,0.32766,0.40894,0.33782,0.3047999999999999,,,,,,
0.5,2.39,-13.17,0.33274,0.4165599999999999,0.3479799999999999,0.31242,,,,,,
0.0,4.18,-8.46,0.33274,0.4165599999999999,0.3479799999999999,0.31242,,,,,,
0.0,10.76,-8.07,0.33274,0.4191,0.3479799999999999,0.31242,,,,,,
0.0,13.81,-4.26,0.33274,0.4241799999999999,0.3479799999999999,0.31242,,,,,,
0.0,15.29,-1.81,0.33274,0.4241799999999999,0.3479799999999999,0.31242,,,,,,
0.0,13.85,-0.48,0.33274,0.42672,0.3479799999999999,0.3175,,,,,,
4.98,12.32,0.84,0.3352799999999999,0.42672,0.35306,0.3175,,,,,,
0.0,10.0,-1.97,0.35052,0.4419599999999999,0.36322,0.3352799999999999,,,,,,
0.0,11.67,-2.57,0.35052,0.4445,0.36322,0.33782,,,,,,
0.0,13.42,-3.82,0.35052,0.44704,0.36322,0.34036,,,,,,
0.0,12.82,-2.69,0.35052,0.44704,0.36576,0.34036,,,,,,
0.0,10.54,-5.24,0.3555999999999999,0.44704,0.36576,0.34036,,,,,,
0.0,10.5,-2.17,0.3581399999999999,0.44958,0.3682999999999999,0.3454399999999999,,,,,,
0.0,12.91,4.22,0.3581399999999999,0.44958,0.3682999999999999,0.3429,,,,,,
0.0,13.94,-1.02,0.3555999999999999,0.44958,0.3682999999999999,0.33782,,,,,,
0.0,14.38,-1.23,0.3555999999999999,0.44958,0.3682999999999999,0.33274,,,,,,
2.47,13.82,0.86,0.3555999999999999,0.44958,0.3682999999999999,0.32512,,,,,,
3.96,7.24,0.11,0.36576,0.4572,0.37084,0.3302,,,,,,
0.54,7.44,-1.1,0.36576,0.45974,0.37338,0.3302,,,,,,
0.0,8.72,-5.51,0.37338,0.4673599999999999,0.37846,0.3302,,,,,,
0.0,10.6,-3.23,0.37338,0.4699,0.381,0.33274,,,,,,
0.0,11.01,-4.14,0.37338,0.47244,0.381,0.33274,,,,,,
1.85,10.73,0.23,0.37338,0.47752,0.38608,0.3302,,,,,,
8.66,9.53,-0.43,0.381,0.48514,0.39116,0.33274,,,,,,
6.26,3.76,-3.45,0.39624,0.5003799999999999,0.40894,0.34036,,,,,,
0.0,3.84,-7.88,0.39624,0.51054,0.4191,0.3454399999999999,,,,,,
1.79,6.15,-3.56,0.39624,0.51054,0.4191,0.3454399999999999,,,,,,
0.0,7.91,-5.19,0.40894,0.51562,0.4191,0.3479799999999999,,,,,,
4.95,9.94,0.1,0.4114799999999999,0.52324,0.4241799999999999,0.35306,,,,,,
0.0,15.03,3.68,0.4165599999999999,0.52832,0.4292599999999999,0.35306,,,,,,
0.0,14.74,1.37,0.4165599999999999,0.52832,0.4292599999999999,0.35306,,,,,,
0.61,10.42,-5.28,0.4191,0.5308599999999999,0.43688,0.35306,,,,,,
0.0,8.02,-9.07,0.4191,0.5308599999999999,0.43688,0.35306,,,,,,
0.0,13.45,-7.67,0.4191,0.5334,0.43688,0.35306,,,,,,
0.0,15.27,3.47,0.40894,0.53594,0.43942,0.35052,,,,,,
0.0,15.82,5.57,0.40386,0.53594,0.43942,0.35052,,,,,,
0.0,16.41,1.81,0.40132,0.53594,0.43942,0.3429,,,,,,
0.0,18.98,-1.57,0.38608,0.53594,0.4317999999999999,0.32512,,,,,,
0.0,19.99,0.39,0.36576,0.52832,0.4241799999999999,0.30988,,,,,,
0.0,18.03,-0.13,0.35052,0.5206999999999999,0.4191,0.29972,,,,,,
0.0,16.3,-0.93,0.3352799999999999,0.51816,0.4114799999999999,0.2844799999999999,,,,,,
0.78,11.6,-1.05,0.32512,0.52324,0.40894,0.2794,,,,,,
0.0,6.42,-6.24,0.3175,0.52324,0.40894,0.2794,,,,,,
0.0,7.57,-9.97,0.3175,0.52324,0.40894,0.2844799999999999,,,,,,
2.75,7.52,0.24,0.30988,0.5334,0.40894,0.2844799999999999,,,,,,
9.1,6.17,-3.62,0.32766,0.5435599999999999,0.4292599999999999,0.2946399999999999,,,,,,
0.0,10.96,-6.1,0.33274,0.55372,0.43434,0.29972,,,,,,
0.0,14.03,-2.5,0.33274,0.55626,0.43688,0.29972,,,,,,
0.0,14.15,-2.49,0.33274,0.55626,0.43688,0.2971799999999999,,,,,,
0.0,16.97,-2.73,0.33274,0.55626,0.4317999999999999,0.2920999999999999,,,,,,
0.0,18.45,-1.15,0.31242,0.55372,0.42164,0.27686,,,,,,
0.0,17.93,0.02,0.2946399999999999,0.55118,0.40894,0.2717799999999999,,,,,,
2.11,15.8,4.45,0.2819399999999999,0.53848,0.38862,0.25146,,,,,,
0.0,14.65,-0.18,0.2717799999999999,0.54102,0.38608,0.2463799999999999,,,,,,
0.0,18.78,-1.22,0.25908,0.53594,0.37338,0.2286,,,,,,
0.0,21.15,3.68,0.2286,0.5206999999999999,0.3555999999999999,0.2082799999999999,,,,,,
0.0,23.3,2.57,0.2057399999999999,0.5003799999999999,0.33782,0.18288,,,,,,
0.0,21.28,4.53,0.17526,0.4800599999999999,0.31496,0.16256,,,,,,
0.0,26.52,1.77,0.1523999999999999,0.4622799999999999,0.2946399999999999,0.13462,,,,,,
0.0,26.34,7.45,0.127,0.43688,0.26924,0.1041399999999999,,,,,,
0.6,20.65,5.28,0.09906,0.4165599999999999,0.24892,0.06604,,,,,,
1.51,19.04,2.42,0.06858,0.39624,0.23622,0.0431799999999999,,,,,,
0.0,18.97,6.71,0.0508,0.381,0.2209799999999999,0.02032,,,,,,
0.0,17.93,3.22,0.0,0.3682999999999999,0.21082,0.0,,,,,,
